oneway,fclass,miles,startlon,startlat,endlon,endlat
F,motorway,0.23051412575,-97.7022863004,30.3409730996,-97.6995319998,30.3386642998
F,motorway,0.11792551202,-97.7024215998,30.3413645997,-97.7036336997,30.3427156998
B,secondary,0.6711218137,-97.6755829998,30.3769489996,-97.6656707,30.3723884997
B,secondary,0.00730504045,-97.6763782999,30.3771033997,-97.6762587998,30.3770807997
F,secondary_link,0.04669083704,-97.7076552998,30.3215612998,-97.7076223,30.3222363004
F,secondary_link,0.01473949182,-97.7076223,30.3222363004,-97.7078019999,30.3223623997
B,secondary,0.00981295729,-97.7292667001,30.2784931996,-97.7291030999,30.2785047001
B,secondary,0.00745237406,-97.7305025997,30.2785581999,-97.7303806004,30.2785360001
B,secondary,0.00360063665,-97.7405582999,30.2336214002,-97.7404994996,30.2336102001
B,secondary,0.01738638641,-97.7415738,30.2338336996,-97.7412911997,30.2337745997
F,secondary_link,0.10953614243,-97.6944297996,30.3218328996,-97.6951556002,30.3207195002
F,secondary_link,0.04171988457,-97.7059853001,30.3225381003,-97.7060055996,30.3219327
F,secondary,0.01330139528,-97.6744125996,30.3259759,-97.6746190003,30.3259035999
F,secondary_link,0.01350301468,-97.7060055996,30.3219327,-97.7058723003,30.3217958997
F,secondary,0.04651551887,-97.6736888998,30.3262246003,-97.6744125996,30.3259759
F,secondary,0.04126741284,-97.6729083,30.3249088004,-97.6722694,30.3251362003
F,secondary_link,0.08707464287,-97.6755567998,30.3266356004,-97.6756130002,30.3254826002
F,secondary_link,0.09235474567,-97.6894843998,30.3208280996,-97.6896108004,30.3218853004
B,residential,0.18870722048,-97.7035231002,30.3428572998,-97.7017119996,30.3450000002
F,motorway,1.32109720988,-97.6883271998,30.3579321002,-97.6990013,30.3411367996
F,motorway,0.06628692164,-97.6997821004,30.3394257,-97.6992667996,30.3402779003
F,motorway,2.25643443579,-97.6726260001,30.3881333004,-97.6879764004,30.3584941998
F,motorway,2.25919242844,-97.6878186998,30.3584202,-97.6724371002,30.3881013997
F,motorway,0.05481130091,-97.7002219003,30.3387273998,-97.6997821004,30.3394257
F,motorway,0.04402685089,-97.6879764004,30.3584941998,-97.6883271998,30.3579321002
F,motorway,0.0359690465,-97.6724957,30.3886431,-97.6726260001,30.3881333004
F,motorway,0.04391314492,-97.6881824,30.3578661997,-97.6878186998,30.3584202
F,motorway,0.05356845564,-97.7000156003,30.3395360001,-97.7004508003,30.3388561
F,motorway,0.0367705971,-97.6724371002,30.3881013997,-97.6723133004,30.3886242997
F,motorway,0.24460577879,-97.7004508003,30.3388561,-97.7024389,30.3357520001
F,motorway_link,0.26702677917,-97.7055116002,30.3267444003,-97.7050421001,30.3305685002
F,secondary,0.03357962747,-97.6721447998,30.3880520997,-97.6720304996,30.3885293996
F,secondary,0.16942609875,-97.7060929004,30.3227012004,-97.7056083996,30.3251224002
F,secondary,0.98336679974,-97.6720304996,30.3885293996,-97.6744420002,30.4022539003
F,secondary,0.03348959073,-97.6728088997,30.3886677001,-97.6729350998,30.3881940002
F,secondary,0.05559062607,-97.7074309,30.3223360999,-97.7075013997,30.3215314001
F,secondary,0.45053503661,-97.7005940002,30.3396139003,-97.7039922999,30.3337928
F,secondary,0.78187898118,-97.7075085996,30.3214088,-97.7108437004,30.3110599999
F,secondary,1.3796224143,-97.6764819998,30.3771249996,-97.6876687999,30.3596059004
F,residential,0.03345340783,-97.7304086997,30.2754699999,-97.7305009998,30.2759490004
F,residential,0.22041866167,-97.6750420998,30.3924552002,-97.6719154997,30.3933165997
F,residential,0.2609849108,-97.6724907996,30.3898237003,-97.6750420998,30.3924552002
F,motorway_link,0.28881754678,-97.7472406,30.2237155001,-97.7495643996,30.2200485999
F,motorway_link,0.03433844796,-97.6950904002,30.3214298,-97.6956503999,30.3215415003
F,motorway_link,0.14037300668,-97.6853083997,30.3219393002,-97.6876190997,30.3215800003
F,motorway_link,0.27509377947,-97.6956503999,30.3215415003,-97.7001924997,30.3221778004
F,secondary_link,0.01254626745,-97.6872980004,30.3325095996,-97.6870928003,30.3324709998
F,secondary_link,0.08259471031,-97.6855781999,30.3325500997,-97.6859984,30.3319694003
F,secondary_link,0.10138483007,-97.6998909003,30.3383387003,-97.7010207996,30.3389431004
F,primary_link,0.10722653697,-97.7131380004,30.3198650004,-97.7136622998,30.3207637001
B,residential,0.01837302806,-97.6800454996,30.3213196996,-97.6803525003,30.3213340996
F,motorway_link,0.06019974545,-97.7178483004,30.2977753001,-97.7185135999,30.2971191997
B,residential,0.02832954119,-97.6796876998,30.3204241997,-97.6798807996,30.3200485997
F,motorway_link,0.25873433855,-97.6931928001,30.3360680002,-97.6970851001,30.3376931004
F,motorway_link,0.05705704433,-97.6970851001,30.3376931004,-97.6979468997,30.3380499001
B,residential,0.12233872411,-97.7246199004,30.2898717998,-97.7234640998,30.2913208001
F,motorway_link,0.10262835484,-97.7122873002,30.3059349003,-97.7116355004,30.3073128001
B,residential,0.03813025273,-97.6806817996,30.3209962998,-97.6810409996,30.3205477
F,residential,0.01855357086,-97.7307072998,30.2754936998,-97.7304086997,30.2754699999
B,residential,0.05993143339,-97.6800257001,30.3216443999,-97.6797050999,30.3210619
B,residential,0.20998215752,-97.6825546,30.3220298997,-97.6793478002,30.3218568998
B,residential,0.19307261048,-97.6820769998,30.3211528997,-97.6793878002,30.3198345997
F,residential,0.02910738062,-97.7098993996,30.3221478997,-97.7098588996,30.3218007002
F,secondary_link,0.05951765334,-97.6989479,30.3387256003,-97.6992029999,30.3394872002
F,secondary_link,0.05437723948,-97.7023075001,30.3405829998,-97.7017801997,30.3408743001
F,motorway_link,0.15542439642,-97.7370438996,30.2577800997,-97.7362276002,30.2599136999
F,secondary_link,0.03585355914,-97.6990956002,30.3387941997,-97.6992599998,30.3384351004
B,tertiary,0.00287539721,-97.7230663,30.2891085003,-97.7230243997,30.2890880002
B,tertiary,0.02391729409,-97.7234148997,30.2892789002,-97.7230663,30.2891085003
B,tertiary,0.02414189659,-97.7197651999,30.2949312004,-97.7194069999,30.2947693
F,motorway,0.03060023045,-97.6800105996,30.3295320999,-97.6795645997,30.3293138003
F,motorway,0.15242348496,-97.7038810996,30.3427002,-97.7022863004,30.3409730996
F,motorway,0.51735449822,-97.6946565996,30.3362354999,-97.6870505996,30.3326474001
F,motorway,0.29272300913,-97.6928239,30.3355956997,-97.6971257998,30.3376290003
F,motorway,0.12430358413,-97.7036336997,30.3427156998,-97.7051439996,30.3439490003
F,motorway,0.43200015434,-97.6677240996,30.3215146996,-97.6731725001,30.3256366001
F,tertiary,0.14108394848,-97.9001546001,30.1810351003,-97.8990089996,30.1828251001
F,motorway,0.26702265689,-97.7662227001,30.2824341997,-97.7681019999,30.2789250999
F,motorway,0.80000490055,-97.7299836001,30.4009656997,-97.7344330004,30.3901218004
F,motorway,1.87422460429,-97.7408182004,30.3727968,-97.7507141001,30.3471272998
F,motorway,0.4806428152,-97.7437540003,30.3871379002,-97.7463860003,30.3936844997
F,trunk,0.6954038383,-97.8889200002,30.1752629996,-97.8981327002,30.1812989002
F,trunk,0.35283276205,-97.8668260002,30.2010634996,-97.8692477998,30.1963950001
F,trunk,0.25175511734,-97.8856097,30.1772686002,-97.8889200002,30.1752629996
F,trunk,0.36279884698,-97.8688474999,30.1963108002,-97.8654348003,30.2006402004
F,trunk,0.3578400146,-97.8879804002,30.1731664002,-97.8840852997,30.1769426004
F,motorway,0.01736102826,-97.8093192998,30.2438737003,-97.8095577002,30.2437298996
F,trunk,0.05291049801,-97.8692477998,30.1963950001,-97.8696821004,30.1957259
F,trunk,0.03588468585,-97.8852019996,30.1776505998,-97.8856097,30.1772686002
F,trunk,0.05320138708,-97.8692880004,30.1956398997,-97.8688474999,30.1963108002
F,trunk,0.03795272467,-97.8840852997,30.1769426004,-97.8837618001,30.1774165
F,motorway,0.15978201251,-97.8349745998,30.2225690003,-97.8364410002,30.2206309001
F,trunk,1.11116790942,-97.8837618001,30.1774165,-97.8732812997,30.1904713996
F,trunk,0.46925601097,-97.8696821004,30.1957259,-97.8748963004,30.1907227997
F,motorway,0.43346353131,-97.8284722001,30.2291127004,-97.8250279999,30.2346406001
F,motorway,0.23102429688,-97.8252527001,30.2347116996,-97.8270107002,30.2317254998
F,motorway,0.50989290802,-97.8438740003,30.2163334996,-97.8368550004,30.2197529001
F,motorway,0.33759524044,-97.6227909997,30.2134646002,-97.6228086003,30.2085635999
F,trunk_link,0.09341601277,-97.9239329996,30.1930735997,-97.9247313997,30.1922051999
F,motorway_link,0.29196538868,-97.7464884996,30.3916344996,-97.7444238001,30.3877989999
F,motorway_link,1.01486025208,-97.6420818002,30.1713030004,-97.6302824,30.1817721999
F,motorway_link,0.85358573418,-97.6480109999,30.1678082997,-97.6557196,30.1577388003
F,motorway,0.07698716367,-97.7781249999,30.2276098002,-97.7768380997,30.2275923002
F,motorway,0.19574444481,-97.7357008997,30.2152324003,-97.7324790002,30.2147369997
F,trunk,0.14892677293,-97.8009633003,30.2422406996,-97.8019665004,30.2442195004
B,motorway_link,0.12899888191,-97.7153489999,30.3204415,-97.713208,30.3203938998
F,motorway,1.38085179605,-97.6992667996,30.3402779003,-97.6881824,30.3578661997
F,motorway,0.1258252722,-97.6990013,30.3411367996,-97.7000156003,30.3395360001
F,motorway,1.60074975979,-97.7280881997,30.2813501002,-97.7152227,30.3017259004
F,motorway,0.14066381094,-97.7306893997,30.2766393003,-97.7297968001,30.2785283001
F,motorway,0.05575939774,-97.6876190997,30.3215800003,-97.6885499997,30.3215248998
F,motorway,0.40929475322,-97.7694685,30.2267342004,-97.7760733999,30.2277695
F,motorway,0.27043964216,-97.8572649002,30.2349455998,-97.8527589999,30.2351712001
F,motorway,0.01093498661,-97.7602429001,30.2210240999,-97.7604045002,30.2210983002
F,motorway,0.0538076277,-97.6789384998,30.0919122001,-97.6783251001,30.0924829
F,motorway,0.78584834069,-97.6794202999,30.0922843,-97.6883634003,30.0839371003
F,motorway,0.05481107723,-97.6787904004,30.0928615002,-97.6794202999,30.0922843
F,motorway,0.28546178465,-97.6783251001,30.0924829,-97.6751585,30.0955801003
F,motorway,1.07458649677,-97.6876446998,30.0281062002,-97.6894245004,30.0436298001
F,motorway,0.24055690152,-97.6760452,30.0954393996,-97.6789118997,30.0929935
F,trunk,3.63663359708,-97.6933442999,30.0806093003,-97.6888346,30.0279923002
F,trunk,3.21489381924,-97.6871709001,30.0285588002,-97.6916051999,30.0750457002
F,motorway_link,1.03268132148,-97.6919740002,30.0727849997,-97.7016158,30.0813220004
F,motorway_link,0.39318852284,-97.6910503002,30.0588342998,-97.6911535001,30.0645409001
F,motorway_link,0.30800058061,-97.6910446003,30.0529717003,-97.6911604996,30.0485028998
F,motorway_link,0.37616727979,-97.6892446001,30.0475469996,-97.6903980004,30.0529144998
F,motorway_link,0.25522621711,-97.6929530004,30.0708501003,-97.6925273998,30.0671633997
F,motorway_link,0.3596754147,-97.6928705002,30.0646886003,-97.6917842001,30.0595558996
F,secondary,0.16991239519,-97.6612635004,30.2107332,-97.6590267003,30.2121955003
F,secondary,0.23381157913,-97.6585351003,30.2131245998,-97.6614250996,30.2108682997
B,tertiary,0.03222379641,-97.7251159997,30.2790557004,-97.7252170997,30.2795152
B,tertiary,0.02978997011,-97.7253584003,30.2801571999,-97.7254587997,30.2805808004
F,secondary,0.04081420413,-97.7360543998,30.2758954998,-97.7354042997,30.2757147001
B,residential,0.35810685051,-97.7234027004,30.2804639002,-97.7175180001,30.2814329997
B,residential,0.20164406275,-97.7226717998,30.2875466,-97.7197150996,30.2861378003
B,secondary,0.02272520666,-97.7364376,30.2894397997,-97.7368166004,30.2894653
F,secondary,0.04273818823,-97.7246422998,30.2864937996,-97.7252725996,30.2867866
F,secondary,0.07987208206,-97.7364376,30.2894397997,-97.7351142,30.2892893
F,secondary,0.11038519999,-97.7345952003,30.2893616001,-97.7364376,30.2894397997
F,secondary,0.11140310952,-97.7230928003,30.2855988996,-97.7246422998,30.2864937996
F,secondary,0.08904431004,-97.7217961002,30.2844811996,-97.7228275003,30.2854061002
B,secondary,0.11556938816,-97.7345261,30.2796306001,-97.7326864001,30.2791195999
B,primary,0.08195421693,-97.7419439996,30.2838034004,-97.7418202997,30.2849883004
B,primary,0.19735196043,-97.7412717996,30.2923579999,-97.7426520997,30.2949593996
F,secondary,0.18806696198,-97.7236919997,30.2880306997,-97.7221693998,30.2904197999
F,secondary,0.04304340174,-97.7317846004,30.2747244997,-97.7319583998,30.2741183998
B,unclassified,0.17515359683,-97.7234027004,30.2804639002,-97.7239607,30.2829600998
F,tertiary,0.0613528972,-97.7221291003,30.2837953002,-97.7211198001,30.2839395002
B,tertiary,0.04594059574,-97.7240777,30.2834669002,-97.7233228999,30.2835921002
B,tertiary,0.07185367134,-97.7360359997,30.2931697999,-97.7352197003,30.2939354
B,tertiary,0.05615060533,-97.7365946999,30.2916313,-97.7365833999,30.2924455004
F,secondary,0.17020912302,-97.7360543998,30.2758954998,-97.7351584997,30.2782409002
F,unclassified,0.09068416436,-97.7398576003,30.2824865996,-97.7399881999,30.2811750004
B,unclassified,0.06830187843,-97.7409149998,30.2825659998,-97.7420531998,30.2826519004
B,residential,0.12615585776,-97.7419439996,30.2838034004,-97.7440470004,30.283955
F,residential,0.09391349482,-97.7411978996,30.2919316997,-97.7427637002,30.2920430996
B,unclassified,0.06928180011,-97.7377735996,30.2917252999,-97.7389269999,30.2918239996
B,primary,0.05179046468,-97.7411258,30.2815024004,-97.7419495997,30.2817350002
B,unclassified,0.07975376949,-97.7409149998,30.2825659998,-97.7407861998,30.2837184001
F,secondary_link,0.02816349487,-97.7233294002,30.2859146003,-97.7235138997,30.2862908002
F,primary,0.06355792623,-97.7423194998,30.2797477997,-97.7426442001,30.2788691999
B,primary,0.01961010681,-97.7415139996,30.2887860996,-97.7414840998,30.2890696001
B,primary,0.02410943658,-97.7414840998,30.2890696001,-97.7414521001,30.2894185002
B,primary,0.00874351082,-97.7415736003,30.2880637003,-97.7415681999,30.2881905002
F,primary,0.28705668925,-97.7426442001,30.2788691999,-97.7441098,30.2749008001
B,primary,0.02311727631,-97.7414521001,30.2894185002,-97.7414143997,30.2897525003
F,tertiary,0.06115032693,-97.7429803999,30.2891864004,-97.7430690002,30.2883019999
F,residential,0.02303374504,-97.7422358998,30.2891363999,-97.7421996004,30.2894693002
F,residential,0.07062885455,-97.7421996004,30.2894693002,-97.7421086997,30.2904916
B,residential,0.06356362372,-97.7437337,30.2791791998,-97.7433995002,30.2800551997
F,residential,0.06139669115,-97.7423270002,30.2882486,-97.7422358998,30.2891363999
B,residential,0.03066391586,-97.7433995002,30.2800551997,-97.7432383003,30.2804778001
F,residential,0.06854696419,-97.7426442001,30.2788691999,-97.7437337,30.2791791998
B,residential,0.20172833896,-97.7437337,30.2791791998,-97.7469405996,30.2800899999
F,residential,0.06795095706,-97.7433995002,30.2800551997,-97.7423194998,30.2797477997
B,residential,0.20156174139,-97.7433995002,30.2800551997,-97.7466006001,30.2809735001
B,secondary,0.50217362485,-97.7431178001,30.2878104998,-97.7514874001,30.2884328
B,unclassified,0.0326845045,-97.7410358004,30.2876403004,-97.7415795997,30.2876894996
B,secondary,0.09233113496,-97.7415795997,30.2876894996,-97.7431178001,30.2878104998
B,unclassified,0.03495450798,-97.7409323999,30.2887336997,-97.7415139996,30.2887860996
B,residential,0.04463862017,-97.7422358998,30.2891363999,-97.7429803999,30.2891864004
B,residential,0.04686088776,-97.7429803999,30.2891864004,-97.7437618002,30.2892406997
F,service,0.07557028858,-97.7409323999,30.2887336997,-97.7410358004,30.2876403004
B,secondary,0.28802150078,-97.7217675998,30.3912253,-97.7203901001,30.3952321997
B,secondary,0.32427723646,-97.7246380001,30.380935,-97.7236126003,30.3855578004
B,tertiary,0.31165922419,-97.7310862004,30.3137374004,-97.7284617997,30.3176471004
B,tertiary,0.32378850262,-97.7284617997,30.3176471004,-97.7258125003,30.3217473003
B,tertiary,0.18802877728,-97.7802391999,30.2878287002,-97.7819783997,30.2901030003
B,tertiary,0.39047343814,-97.7731645004,30.2785234996,-97.7767844003,30.2832051003
F,secondary,0.04185124541,-97.7334044997,30.3960942997,-97.7336342001,30.3955203002
B,secondary,0.08373797321,-97.7290384998,30.3179045997,-97.7302875997,30.3184554003
F,secondary,0.16348767459,-97.7217675998,30.3912253,-97.7243948001,30.3918819004
B,unclassified,0.13362252498,-97.7360248004,30.3939702998,-97.7371708002,30.3953311
F,service,0.01481466494,-97.7356617999,30.3973027997,-97.7355551996,30.3974970002
B,unclassified,0.02706388528,-97.7371708002,30.3953311,-97.7369382004,30.3956682999
B,unclassified,0.02144046794,-97.7356684,30.3939326002,-97.7360248004,30.3939702998
F,unclassified,0.0371018395,-97.7367424,30.3961765004,-97.7369382004,30.3956682999
F,unclassified,0.17287531876,-97.7398223002,30.2811264002,-97.7395548004,30.2836251997
B,secondary,0.04767818776,-97.7392323998,30.2809541,-97.7399881999,30.2811750004
B,residential,0.05116774168,-97.7284065004,30.3086561004,-97.727989,30.3093045997
B,tertiary,0.00809709776,-97.7346093997,30.2892446999,-97.7345952003,30.2893616001
B,tertiary,0.18678770107,-97.7344214999,30.2914471,-97.7329252996,30.2938276001
F,tertiary,0.03851974156,-97.7344214999,30.2914471,-97.7347539001,30.2909770001
F,tertiary,0.04029296717,-97.7347539001,30.2909770001,-97.7344214999,30.2914471
F,tertiary_link,0.02874221023,-97.7345728,30.2912843002,-97.7350001003,30.2913525003
B,service,0.04828276095,-97.7356387997,30.2904109002,-97.7348334001,30.2903730001
B,residential,0.09800238753,-97.7388467003,30.2961190996,-97.7374111998,30.2954318998
B,residential,0.00841055119,-97.7368084004,30.2952635997,-97.7369384999,30.2952171003
F,secondary,0.02925518696,-97.7239226002,30.2876560996,-97.7236919997,30.2880306997
B,residential,0.02884823148,-97.7228995998,30.2871774004,-97.7226717998,30.2875466
B,service,0.06214992779,-97.7318540002,30.2810306997,-97.7310056004,30.2813449003
B,service,0.16306786312,-97.7318540002,30.2810306997,-97.7319264999,30.2794551999
