oneway,fclass,miles,startlon,startlat,endlon,endlat,LINESTRING
B,residential,0.0404112709899,-87.544776,33.13355,-87.544848,33.133778,"LINESTRING (-87.544776 33.13355, -87.544848 33.133778)"
B,residential,0.00613960907908,-87.586675,33.182505,-87.58667,33.182594,"LINESTRING (-87.586675 33.182505, -87.58667 33.182594)"
F,motorway_link,0.067870800293,-87.5652512,33.197544,-87.5653851,33.1980618,"LINESTRING (-87.56525120000001 33.197544, -87.5653851 33.1980618)"
B,residential,0.0595232845409,-87.523378,33.135075,-87.523822,33.135106,"LINESTRING (-87.52337799999999 33.135075, -87.523822 33.135106)"
B,residential,0.460988814657,-87.523812,33.136274,-87.523956,33.136316,"LINESTRING (-87.52381200000001 33.136274, -87.523956 33.136316)"
B,residential,0.179135747858,-87.53404,33.285302,-87.533541,33.285473,"LINESTRING (-87.53404 33.285302, -87.533541 33.285473)"
B,service,0.0626945240721,-87.532386,33.291437,-87.531533,33.290833,"LINESTRING (-87.532386 33.291437, -87.531533 33.290833)"
F,motorway_link,0.264859646546,-87.550814,33.1666,-87.550895,33.166908,"LINESTRING (-87.550814 33.1666, -87.550895 33.166908)"
B,residential,0.16720272287,-87.621108,33.225118,-87.620934,33.225482,"LINESTRING (-87.62110800000001 33.225118, -87.62093400000001 33.225482)"
B,residential,0.0291662841817,-87.453911,33.23143,-87.453925,33.231776,"LINESTRING (-87.45391100000001 33.23143, -87.453925 33.231776)"
B,service,0.0696570094837,-87.567072,33.231536,-87.566927,33.231415,"LINESTRING (-87.567072 33.231536, -87.56692700000001 33.231415)"
B,residential,0.0202055537551,-87.440795,33.142401,-87.440726,33.142302,"LINESTRING (-87.44079499999999 33.142401, -87.440726 33.142302)"
B,service,0.0492977386524,-87.573469,33.197449,-87.573825,33.19746,"LINESTRING (-87.573469 33.197449, -87.573825 33.19746)"
B,residential,0.00930615495899,-87.509436,33.197617,-87.509432,33.197482,"LINESTRING (-87.50943599999999 33.197617, -87.509432 33.197482)"
B,service,0.0459970666499,-87.535256,33.197118,-87.5354,33.197229,"LINESTRING (-87.535256 33.197118, -87.5354 33.197229)"
B,service,0.0526099472212,-87.5501463,33.2091633,-87.5499222,33.2091234,"LINESTRING (-87.55014629999999 33.2091633, -87.5499222 33.2091234)"
B,service,0.0854617472217,-87.671033,33.110661,-87.67203,33.111611,"LINESTRING (-87.67103299999999 33.110661, -87.67203000000001 33.111611)"
B,residential,0.212241200572,-87.530055,33.126223,-87.531518,33.126275,"LINESTRING (-87.530055 33.126223, -87.53151800000001 33.126275)"
B,residential,0.591191904488,-87.496311,33.347973,-87.489283,33.34635,"LINESTRING (-87.49631100000001 33.347973, -87.489283 33.34635)"
B,residential,0.0306622317834,-87.539925,33.239929,-87.539996,33.239894,"LINESTRING (-87.539925 33.239929, -87.539996 33.239894)"
B,residential,0.0573321834486,-87.547473,33.29011,-87.547626,33.29018,"LINESTRING (-87.547473 33.29011, -87.54762599999999 33.29018)"
B,residential,0.0162962776449,-87.480476,33.222949,-87.480489,33.222872,"LINESTRING (-87.480476 33.222949, -87.48048900000001 33.222872)"
B,residential,0.0761616259239,-87.5501413,33.2233288,-87.549725,33.223444,"LINESTRING (-87.55014130000001 33.2233288, -87.549725 33.223444)"
B,residential,0.0155733649858,-87.488374,33.1933,-87.488182,33.193134,"LINESTRING (-87.48837399999999 33.1933, -87.48818199999999 33.193134)"
B,residential,0.1161438461,-87.5346351,33.2183141,-87.5346479,33.2183485,"LINESTRING (-87.5346351 33.2183141, -87.5346479 33.2183485)"
B,service,0.0219234760032,-87.503987,33.162875,-87.504293,33.162922,"LINESTRING (-87.503987 33.162875, -87.504293 33.162922)"
B,residential,0.159473968046,-87.642897,33.160832,-87.643012,33.16097,"LINESTRING (-87.642897 33.160832, -87.643012 33.16097)"
B,service,0.0507372918654,-87.501259,33.163178,-87.501873,33.162629,"LINESTRING (-87.501259 33.163178, -87.501873 33.162629)"
B,service,0.127756406186,-87.503981,33.16301,-87.503842,33.162996,"LINESTRING (-87.503981 33.16301, -87.50384200000001 33.162996)"
B,residential,0.0232750915713,-87.466799,33.163362,-87.466884,33.163245,"LINESTRING (-87.46679899999999 33.163362, -87.46688399999999 33.163245)"
B,service,0.0333980009048,-87.50337,33.163817,-87.503707,33.163831,"LINESTRING (-87.50337 33.163817, -87.50370700000001 33.163831)"
B,service,0.240539029208,-87.544304,33.163989,-87.546887,33.163182,"LINESTRING (-87.544304 33.163989, -87.546887 33.163182)"
B,residential,0.132768074925,-87.550533,33.333281,-87.550839,33.335192,"LINESTRING (-87.550533 33.333281, -87.550839 33.335192)"
B,residential,0.087593394061,-87.569259,33.333317,-87.569102,33.33328,"LINESTRING (-87.569259 33.333317, -87.569102 33.33328)"
B,service,0.0274525005521,-87.568358,33.198614,-87.5687,33.198324,"LINESTRING (-87.568358 33.198614, -87.56870000000001 33.198324)"
F,motorway_link,0.245487037531,-87.4482611,33.1720019,-87.447576,33.171844,"LINESTRING (-87.4482611 33.1720019, -87.447576 33.171844)"
B,residential,0.165417351651,-87.621876,33.261747,-87.62216,33.261645,"LINESTRING (-87.621876 33.261747, -87.62215999999999 33.261645)"
B,residential,0.22863126379,-87.525976,33.184029,-87.52591,33.184067,"LINESTRING (-87.525976 33.184029, -87.52591 33.184067)"
B,residential,1.46896119826,-87.416362,33.359444,-87.416424,33.359616,"LINESTRING (-87.41636200000001 33.359444, -87.41642400000001 33.359616)"
B,residential,0.172868695868,-87.417427,33.357919,-87.417432,33.357985,"LINESTRING (-87.417427 33.357919, -87.41743200000001 33.357985)"
B,residential,0.025109620723,-87.523081,33.187004,-87.523116,33.187106,"LINESTRING (-87.523081 33.187004, -87.523116 33.187106)"
B,residential,0.133072280017,-87.445339,33.187424,-87.445333,33.187341,"LINESTRING (-87.445339 33.187424, -87.44533300000001 33.187341)"
B,residential,0.0432648463938,-87.511768,33.187427,-87.511855,33.187308,"LINESTRING (-87.511768 33.187427, -87.511855 33.187308)"
F,primary_link,0.0309822832695,-87.5752715,33.2189158,-87.5755189,33.218974,"LINESTRING (-87.5752715 33.2189158, -87.57551890000001 33.218974)"
F,primary_link,0.0234168771953,-87.575364,33.218504,-87.575362,33.218657,"LINESTRING (-87.57536399999999 33.218504, -87.575362 33.218657)"
B,residential,0.0477237923355,-87.4507492,33.1504421,-87.449883,33.150464,"LINESTRING (-87.4507492 33.1504421, -87.449883 33.150464)"
B,residential,0.200181121706,-87.620753,33.246477,-87.62079,33.246845,"LINESTRING (-87.62075299999999 33.246477, -87.62079 33.246845)"
F,primary_link,0.034274368014,-87.5497794,33.164596,-87.54978,33.164726,"LINESTRING (-87.54977940000001 33.164596, -87.54978 33.164726)"
F,residential,0.167431014707,-87.5545131,33.1163801,-87.554285,33.11638,"LINESTRING (-87.55451309999999 33.1163801, -87.55428499999999 33.11638)"
F,trunk_link,0.0356127601449,-87.5522815,33.2357692,-87.5521293,33.2357928,"LINESTRING (-87.55228150000001 33.2357692, -87.5521293 33.2357928)"
B,residential,0.0273365151217,-87.545231,33.115721,-87.5452163,33.1161175,"LINESTRING (-87.545231 33.115721, -87.54521630000001 33.1161175)"
B,residential,0.103438143475,-87.612431,33.315187,-87.61255,33.315396,"LINESTRING (-87.612431 33.315187, -87.61255 33.315396)"
F,residential,0.0137274268399,-87.551496,33.116328,-87.551691,33.116204,"LINESTRING (-87.551496 33.116328, -87.55169100000001 33.116204)"
B,residential,0.220034857316,-87.61417,33.316811,-87.6138081,33.3160634,"LINESTRING (-87.61417 33.316811, -87.6138081 33.3160634)"
B,residential,0.099011497935,-87.510822,33.116557,-87.51091,33.116304,"LINESTRING (-87.510822 33.116557, -87.51091 33.116304)"
F,motorway_link,0.0263432330549,-87.4735875,33.174474,-87.473615,33.174647,"LINESTRING (-87.47358749999999 33.174474, -87.473615 33.174647)"
F,motorway_link,0.0258704657278,-87.473277,33.174853,-87.473469,33.174827,"LINESTRING (-87.473277 33.174853, -87.47346899999999 33.174827)"
B,residential,0.438424556808,-87.520608,33.130443,-87.520642,33.130764,"LINESTRING (-87.520608 33.130443, -87.520642 33.130764)"
B,service,0.0433742370382,-87.501172,33.135886,-87.501095,33.135982,"LINESTRING (-87.501172 33.135886, -87.50109500000001 33.135982)"
B,residential,0.0356603910227,-87.581451,33.179979,-87.58169,33.179743,"LINESTRING (-87.581451 33.179979, -87.58168999999999 33.179743)"
B,residential,0.0561715805919,-87.583851,33.24813,-87.583852,33.248201,"LINESTRING (-87.583851 33.24813, -87.58385199999999 33.248201)"
B,residential,0.163134750366,-87.549259,33.108012,-87.549019,33.107801,"LINESTRING (-87.54925900000001 33.108012, -87.549019 33.107801)"
B,service,0.111842388397,-87.616457,33.2516719,-87.6158327,33.2520181,"LINESTRING (-87.616457 33.2516719, -87.6158327 33.2520181)"
B,residential,0.00500082897642,-87.591835,33.300685,-87.591744,33.300685,"LINESTRING (-87.591835 33.300685, -87.59174400000001 33.300685)"
B,residential,0.0274380054216,-87.591848,33.301083,-87.591835,33.300685,"LINESTRING (-87.591848 33.301083, -87.591835 33.300685)"
B,residential,0.151181141974,-87.543035,33.076715,-87.543123,33.076441,"LINESTRING (-87.543035 33.076715, -87.54312299999999 33.076441)"
B,residential,0.139467789361,-87.537906,33.076749,-87.538124,33.07564,"LINESTRING (-87.53790600000001 33.076749, -87.538124 33.07564)"
B,residential,0.28051988786,-87.560937,33.116805,-87.560944,33.1157581,"LINESTRING (-87.560937 33.116805, -87.56094400000001 33.1157581)"
B,residential,0.0412035607799,-87.543669,33.081016,-87.543892,33.080984,"LINESTRING (-87.54366899999999 33.081016, -87.543892 33.080984)"
B,service,0.0878054157787,-87.533702,33.171857,-87.534527,33.171908,"LINESTRING (-87.53370200000001 33.171857, -87.534527 33.171908)"
B,residential,0.134014839497,-87.438165,33.082183,-87.438001,33.082174,"LINESTRING (-87.438165 33.082183, -87.438001 33.082174)"
B,service,0.168856884638,-87.535289,33.17138,-87.535294,33.17193,"LINESTRING (-87.53528900000001 33.17138, -87.53529399999999 33.17193)"
B,residential,0.121925636394,-87.518177,33.147256,-87.515966,33.147348,"LINESTRING (-87.51817699999999 33.147256, -87.51596600000001 33.147348)"
F,primary_link,0.0565487662032,-87.57646,33.2396305,-87.5767015,33.2393739,"LINESTRING (-87.57646 33.2396305, -87.5767015 33.2393739)"
F,primary_link,0.064255627921,-87.575966,33.2388199,-87.5761916,33.2390033,"LINESTRING (-87.57596599999999 33.2388199, -87.5761916 33.2390033)"
B,residential,0.0476658293226,-87.517594,33.147714,-87.51802,33.147741,"LINESTRING (-87.517594 33.147714, -87.51802000000001 33.147741)"
B,residential,0.536236556455,-87.534885,33.276792,-87.535123,33.276944,"LINESTRING (-87.534885 33.276792, -87.535123 33.276944)"
B,residential,0.0383107591377,-87.533541,33.241093,-87.533545,33.240917,"LINESTRING (-87.533541 33.241093, -87.533545 33.240917)"
B,residential,0.0125541873347,-87.535201,33.24116,-87.535377,33.241044,"LINESTRING (-87.535201 33.24116, -87.535377 33.241044)"
B,service,0.0325354000572,-87.517445,33.241169,-87.517645,33.240976,"LINESTRING (-87.517445 33.241169, -87.517645 33.240976)"
B,residential,0.0347443954373,-87.489293,33.176983,-87.489289,33.176875,"LINESTRING (-87.489293 33.176983, -87.489289 33.176875)"
B,residential,0.50467348125,-87.549803,33.284809,-87.5496,33.284754,"LINESTRING (-87.549803 33.284809, -87.5496 33.284754)"
B,residential,0.0220349366963,-87.56385,33.11842,-87.564107,33.118665,"LINESTRING (-87.56385 33.11842, -87.56410700000001 33.118665)"
B,residential,0.0209293766888,-87.5755829,33.2414012,-87.575363,33.241312,"LINESTRING (-87.5755829 33.2414012, -87.575363 33.241312)"
B,residential,0.0405520170374,-87.5671479,33.1186206,-87.567126,33.118862,"LINESTRING (-87.56714789999999 33.1186206, -87.567126 33.118862)"
B,residential,0.0163777734788,-87.521964,33.241445,-87.521986,33.241208,"LINESTRING (-87.521964 33.241445, -87.521986 33.241208)"
B,residential,0.183311766717,-87.562347,33.122646,-87.562149,33.12253,"LINESTRING (-87.562347 33.122646, -87.56214900000001 33.12253)"
B,service,0.0966845651944,-87.551764,33.241419,-87.55186,33.241456,"LINESTRING (-87.55176400000001 33.241419, -87.55186 33.241456)"
F,residential,0.0361059154167,-87.556787,33.119622,-87.556917,33.119722,"LINESTRING (-87.556787 33.119622, -87.556917 33.119722)"
B,residential,0.0838658080749,-87.640818,33.161476,-87.640756,33.161534,"LINESTRING (-87.640818 33.161476, -87.640756 33.161534)"
B,residential,0.0383358982911,-87.626136,33.240705,-87.626111,33.240791,"LINESTRING (-87.626136 33.240705, -87.62611099999999 33.240791)"
B,residential,0.1803900167,-87.452181,33.209676,-87.45201,33.209395,"LINESTRING (-87.452181 33.209676, -87.45201 33.209395)"
B,service,0.0154451327915,-87.5472928,33.2097579,-87.547347,33.209538,"LINESTRING (-87.54729279999999 33.2097579, -87.547347 33.209538)"
F,trunk_link,0.0374312158105,-87.5114918,33.2443977,-87.5114182,33.2443815,"LINESTRING (-87.5114918 33.2443977, -87.51141819999999 33.2443815)"
B,service,0.549727574805,-87.660209,33.219318,-87.659426,33.219442,"LINESTRING (-87.66020899999999 33.219318, -87.659426 33.219442)"
B,residential,0.0304533902222,-87.414474,33.201694,-87.414621,33.201498,"LINESTRING (-87.414474 33.201694, -87.414621 33.201498)"
B,unclassified,0.228311841745,-87.662574,33.240853,-87.662404,33.2408,"LINESTRING (-87.66257400000001 33.240853, -87.662404 33.2408)"
B,service,0.0734948727706,-87.518714,33.215027,-87.5173783,33.2150405,"LINESTRING (-87.518714 33.215027, -87.5173783 33.2150405)"
B,service,0.222178805959,-87.519786,33.216167,-87.519697,33.216164,"LINESTRING (-87.519786 33.216167, -87.51969699999999 33.216164)"
B,residential,0.0786743207087,-87.549893,33.247359,-87.55007,33.247383,"LINESTRING (-87.549893 33.247359, -87.55007000000001 33.247383)"
B,residential,0.0383874635863,-87.53339,33.239666,-87.533582,33.239753,"LINESTRING (-87.53339 33.239666, -87.533582 33.239753)"
F,residential,0.0146916585266,-87.485342,33.195298,-87.485449,33.195324,"LINESTRING (-87.485342 33.195298, -87.485449 33.195324)"
F,service,0.107217559236,-87.520781,33.197063,-87.520527,33.196919,"LINESTRING (-87.520781 33.197063, -87.520527 33.196919)"
B,residential,0.0710807368492,-87.504416,33.197404,-87.504339,33.197297,"LINESTRING (-87.50441600000001 33.197404, -87.504339 33.197297)"
B,service,0.0691074968714,-87.584375,33.198622,-87.584187,33.198624,"LINESTRING (-87.58437499999999 33.198622, -87.584187 33.198624)"
B,service,0.0275893612835,-87.570966,33.079856,-87.571007,33.080255,"LINESTRING (-87.570966 33.079856, -87.57100699999999 33.080255)"
B,service,0.0235254805258,-87.571213,33.079855,-87.571233,33.079514,"LINESTRING (-87.571213 33.079855, -87.57123300000001 33.079514)"
B,service,0.0217283110039,-87.570591,33.077916,-87.570797,33.077925,"LINESTRING (-87.57059099999999 33.077916, -87.570797 33.077925)"
B,residential,0.0346115191061,-87.555634,33.092207,-87.555601,33.092292,"LINESTRING (-87.555634 33.092207, -87.555601 33.092292)"
B,residential,0.0357600401412,-87.564189,33.118644,-87.564107,33.118665,"LINESTRING (-87.564189 33.118644, -87.56410700000001 33.118665)"
B,residential,0.0785549317761,-87.507796,33.129041,-87.50779,33.128898,"LINESTRING (-87.507796 33.129041, -87.50779 33.128898)"
B,service,0.0854767808578,-87.553539,33.203403,-87.55509,33.203471,"LINESTRING (-87.553539 33.203403, -87.55509000000001 33.203471)"
B,residential,0.112034230244,-87.458071,33.203834,-87.458003,33.203789,"LINESTRING (-87.458071 33.203834, -87.45800300000001 33.203789)"
B,service,0.628860515326,-87.543068,33.201993,-87.542492,33.201754,"LINESTRING (-87.54306800000001 33.201993, -87.542492 33.201754)"
B,residential,0.190648576825,-87.519195,33.095695,-87.518605,33.095906,"LINESTRING (-87.519195 33.095695, -87.51860499999999 33.095906)"
B,residential,0.364470763939,-87.629689,33.114218,-87.629584,33.11451,"LINESTRING (-87.629689 33.114218, -87.62958399999999 33.11451)"
B,residential,0.120464551737,-87.62956,33.115054,-87.630193,33.115245,"LINESTRING (-87.62956 33.115054, -87.63019300000001 33.115245)"
B,residential,0.857865558968,-87.64982,33.106461,-87.652061,33.10392,"LINESTRING (-87.64982000000001 33.106461, -87.652061 33.10392)"
B,residential,0.00849061305621,-87.552742,33.176262,-87.552597,33.17622,"LINESTRING (-87.55274199999999 33.176262, -87.55259700000001 33.17622)"
B,residential,1.02187917444,-87.651509,33.182519,-87.652612,33.181714,"LINESTRING (-87.651509 33.182519, -87.652612 33.181714)"
B,residential,0.0342733372636,-87.536756,33.240627,-87.536824,33.240695,"LINESTRING (-87.536756 33.240627, -87.536824 33.240695)"
B,service,0.265127089276,-87.483551,33.24118,-87.483909,33.241138,"LINESTRING (-87.48355100000001 33.24118, -87.483909 33.241138)"
B,residential,0.0489726539618,-87.543592,33.24409,-87.543606,33.24418,"LINESTRING (-87.543592 33.24409, -87.543606 33.24418)"
B,residential,0.0449432430439,-87.543396,33.245131,-87.543483,33.245153,"LINESTRING (-87.543396 33.245131, -87.54348299999999 33.245153)"
B,service,0.0516204900666,-87.517645,33.245358,-87.51775,33.245327,"LINESTRING (-87.517645 33.245358, -87.51775000000001 33.245327)"
B,residential,0.0473881149264,-87.539046,33.199482,-87.539312,33.198828,"LINESTRING (-87.539046 33.199482, -87.539312 33.198828)"
B,residential,0.0187586006534,-87.51301,33.205505,-87.513023,33.205233,"LINESTRING (-87.51300999999999 33.205505, -87.513023 33.205233)"
B,residential,0.108921281531,-87.6116676,33.3153341,-87.6115904,33.3153966,"LINESTRING (-87.6116676 33.3153341, -87.6115904 33.3153966)"
B,residential,0.0528532667381,-87.618582,33.315905,-87.618327,33.315745,"LINESTRING (-87.618582 33.315905, -87.61832699999999 33.315745)"
B,residential,0.188217484577,-87.446465,33.132596,-87.445401,33.131729,"LINESTRING (-87.446465 33.132596, -87.445401 33.131729)"
B,residential,0.0555251982395,-87.620244,33.224752,-87.620405,33.224786,"LINESTRING (-87.620244 33.224752, -87.62040500000001 33.224786)"
B,residential,0.321480462239,-87.627197,33.258076,-87.627094,33.258162,"LINESTRING (-87.627197 33.258076, -87.627094 33.258162)"
B,residential,0.138645847803,-87.445981,33.169837,-87.44598,33.170546,"LINESTRING (-87.445981 33.169837, -87.44598000000001 33.170546)"
F,motorway_link,0.0372080026274,-87.447597,33.171436,-87.447185,33.171864,"LINESTRING (-87.447597 33.171436, -87.447185 33.171864)"
F,residential,0.0136588168527,-87.577443,33.205345,-87.577353,33.205433,"LINESTRING (-87.577443 33.205345, -87.577353 33.205433)"
